"date_report","province","c_daily","c_cum","d_daily","d_cum","r_cum","t_cum"
2020-07-25,"Nova Scotia",0,1067,0,63,1003,62981
2020-07-25,"Nunavut",0,0,0,0,0,1676
2020-07-25,"Ontario",128,40348,2,2794,34240,2018813
2020-07-25,"Prince Edward Island",0,36,0,0,34,18309
2020-07-25,"Quebec",171,58414,3,5666,50703,757813
2020-07-25,"Repatriated",0,13,0,0,13,0
2020-07-25,"Saskatchewan",37,1136,0,16,862,77846
2020-07-25,"Yukon",0,14,0,0,11,1488
2020-07-26,"Alberta",0,10084,0,177,8567,640718
2020-07-26,"British Columbia",0,3418,0,191,2934,252004
2020-07-26,"Manitoba",0,384,0,7,319,81186
2020-07-26,"New Brunswick",0,170,0,2,165,51032
2020-07-26,"Newfoundland and Labrador",1,266,0,3,259,23657
2020-07-26,"NorthWest",0,5,0,0,5,3060
2020-07-26,"Nova Scotia",0,1067,0,63,1004,63254
2020-07-26,"Nunavut",0,0,0,0,0,1676
2020-07-26,"Ontario",104,40452,4,2798,34359,2044957
2020-07-26,"Prince Edward Island",0,36,0,0,34,18309
2020-07-26,"Quebec",169,58583,1,5667,50812,768346
2020-07-26,"Repatriated",0,13,0,0,13,0
2020-07-26,"Saskatchewan",42,1178,0,16,873,79038
2020-07-26,"Yukon",0,14,0,0,11,1488
2020-07-27,"Alberta",303,10387,8,185,8774,651335
2020-07-27,"British Columbia",80,3498,2,193,3043,253873
2020-07-27,"Manitoba",15,399,0,7,319,84967
2020-07-27,"New Brunswick",0,170,0,2,165,51244
2020-07-27,"Newfoundland and Labrador",0,266,0,3,259,23839
2020-07-27,"NorthWest",0,5,0,0,5,3130
2020-07-27,"Nova Scotia",0,1067,0,63,1004,63399
2020-07-27,"Nunavut",0,0,0,0,0,1719
2020-07-27,"Ontario",150,40602,1,2799,34461,2069621
2020-07-27,"Prince Edward Island",0,36,0,0,34,18309
2020-07-27,"Quebec",145,58728,0,5667,50886,777793
2020-07-27,"Repatriated",0,13,0,0,13,0
2020-07-27,"Saskatchewan",30,1208,0,16,886,80420
2020-07-27,"Yukon",0,14,0,0,11,1523
2020-07-28,"Alberta",79,10466,2,187,8886,659242
2020-07-28,"British Columbia",23,3521,1,194,3076,255728
2020-07-28,"Manitoba",5,404,1,8,319,85702
2020-07-28,"New Brunswick",0,170,0,2,165,51522
2020-07-28,"Newfoundland and Labrador",0,266,0,3,259,24185
2020-07-28,"NorthWest",0,5,0,0,5,3144
2020-07-28,"Nova Scotia",0,1067,0,63,1004,63643
2020-07-28,"Nunavut",0,0,0,0,0,1719
2020-07-28,"Ontario",124,40726,5,2804,34567,2086955
2020-07-28,"Prince Edward Island",0,36,0,0,36,18922
2020-07-28,"Quebec",169,58897,3,5670,50886,786727
2020-07-28,"Repatriated",0,13,0,0,13,0
2020-07-28,"Saskatchewan",9,1217,1,17,907,81150
2020-07-28,"Yukon",0,14,0,0,11,1547
2020-07-29,"Alberta",133,10599,3,190,8983,668226
2020-07-29,"British Columbia",41,3562,0,194,3109,258368
2020-07-29,"Manitoba",3,407,0,8,325,86367
2020-07-29,"New Brunswick",0,170,0,2,165,51792
2020-07-29,"Newfoundland and Labrador",0,266,0,3,259,24445
2020-07-29,"NorthWest",0,5,0,0,5,3163
2020-07-29,"Nova Scotia",0,1067,1,64,1003,63928
2020-07-29,"Nunavut",0,0,0,0,0,1751
2020-07-29,"Ontario",93,40819,2,2806,34741,2114263
2020-07-29,"Prince Edward Island",0,36,0,0,36,18922
2020-07-29,"Quebec",176,59073,0,5670,50886,796549
2020-07-29,"Repatriated",0,13,0,0,13,0
2020-07-29,"Saskatchewan",50,1267,0,17,929,82302
2020-07-29,"Yukon",0,14,0,0,11,1547
2020-07-30,"Alberta",113,10712,5,195,9113,676913
2020-07-30,"British Columbia",29,3591,0,194,3155,261738
2020-07-30,"Manitoba",2,409,0,8,325,87548
2020-07-30,"New Brunswick",0,170,0,2,166,52153
2020-07-30,"Newfoundland and Labrador",0,266,0,3,259,24672
2020-07-30,"NorthWest",0,5,0,0,5,3215
2020-07-30,"Nova Scotia",0,1067,0,64,1003,64279
2020-07-30,"Nunavut",0,0,0,0,0,1751
2020-07-30,"Ontario",102,40921,3,2809,34906,2141939
2020-07-30,"Prince Edward Island",0,36,0,0,36,18922
2020-07-30,"Quebec",58,59131,3,5673,50886,807364
2020-07-30,"Repatriated",0,13,0,0,13,0
2020-07-30,"Saskatchewan",38,1305,1,18,984,83738
2020-07-30,"Yukon",0,14,0,0,11,1588
2020-07-31,"Alberta",127,10839,1,196,9261,685297
2020-07-31,"British Columbia",51,3642,1,195,3168,265004
2020-07-31,"Manitoba",6,415,0,8,337,88621
2020-07-31,"New Brunswick",0,170,0,2,166,52469
2020-07-31,"Newfoundland and Labrador",0,266,0,3,259,24926
2020-07-31,"NorthWest",0,5,0,0,5,3227
2020-07-31,"Nova Scotia",2,1069,0,64,1003,64716
2020-07-31,"Nunavut",0,0,0,0,0,1751
2020-07-31,"Ontario",118,41039,2,2811,35074,2171972
2020-07-31,"Prince Edward Island",0,36,0,0,36,18922
2020-07-31,"Quebec",181,59312,1,5674,50886,819717
2020-07-31,"Repatriated",0,13,0,0,13,0
2020-07-31,"Saskatchewan",14,1319,0,18,1008,85228
2020-07-31,"Yukon",0,14,0,0,11,1612
2020-08-01,"Alberta",0,10839,0,196,9261,696798
2020-08-01,"British Columbia",0,3642,0,195,3168,265004
2020-08-01,"Manitoba",0,415,0,8,337,88621
2020-08-01,"New Brunswick",0,170,0,2,166,52766
2020-08-01,"Newfoundland and Labrador",0,266,0,3,259,25126
2020-08-01,"NorthWest",0,5,0,0,5,3227
2020-08-01,"Nova Scotia",0,1069,0,64,1003,64981
2020-08-01,"Nunavut",0,0,0,0,0,1751
2020-08-01,"Ontario",109,41148,2,2813,35237,2205254
2020-08-01,"Prince Edward Island",0,36,0,0,36,18922
2020-08-01,"Quebec",146,59458,4,5678,50886,831069
2020-08-01,"Repatriated",0,13,0,0,13,0
2020-08-01,"Saskatchewan",15,1334,0,18,1054,86814
2020-08-01,"Yukon",0,14,0,0,11,1612
2020-08-02,"Alberta",0,10839,0,196,9261,705942
2020-08-02,"British Columbia",0,3642,0,195,3168,265004
2020-08-02,"Manitoba",0,415,0,8,337,88621
2020-08-02,"New Brunswick",0,170,0,2,166,53046
2020-08-02,"Newfoundland and Labrador",0,266,0,3,259,25329
2020-08-02,"NorthWest",0,5,0,0,5,3227
2020-08-02,"Nova Scotia",2,1071,0,64,1003,65255
2020-08-02,"Nunavut",0,0,0,0,0,1751
2020-08-02,"Ontario",74,41222,1,2814,35359,2235697
2020-08-02,"Prince Edward Island",0,36,0,0,36,18922
2020-08-02,"Quebec",141,59599,3,5681,50886,841785
2020-08-02,"Repatriated",0,13,0,0,13,0
2020-08-02,"Saskatchewan",8,1342,0,18,1070,88618
2020-08-02,"Yukon",0,14,0,0,11,1612
2020-08-03,"Alberta",0,10839,0,196,9261,712875
2020-08-03,"British Columbia",1,3643,0,195,3168,265004
2020-08-03,"Manitoba",0,415,0,8,337,88621
2020-08-03,"New Brunswick",0,170,0,2,168,53243
2020-08-03,"Newfoundland and Labrador",0,266,0,3,259,25452
2020-08-03,"NorthWest",0,5,0,0,5,3227
2020-08-03,"Nova Scotia",0,1071,0,64,1005,65483
2020-08-03,"Nunavut",0,0,0,0,0,1751
2020-08-03,"Ontario",70,41292,3,2817,35359,2235697
2020-08-03,"Prince Edward Island",0,36,0,0,36,18922
2020-08-03,"Quebec",123,59722,2,5683,50886,850630
2020-08-03,"Repatriated",0,13,0,0,13,0
2020-08-03,"Saskatchewan",17,1359,0,18,1089,89600
2020-08-03,"Yukon",0,14,0,0,11,1612
2020-08-04,"Alberta",305,11144,5,201,9754,720111
2020-08-04,"British Columbia",145,3788,0,195,3273,272453
2020-08-04,"Manitoba",27,442,0,8,341,93995
2020-08-04,"New Brunswick",0,170,0,2,168,53401
2020-08-04,"Newfoundland and Labrador",0,266,0,3,260,25774
2020-08-04,"NorthWest",0,5,0,0,5,3339
2020-08-04,"Nova Scotia",0,1071,0,64,1005,65568
2020-08-04,"Nunavut",0,0,0,0,0,1825
2020-08-04,"Ontario",126,41418,3,2820,35601,2277887
2020-08-04,"Prince Edward Island",0,36,0,0,36,20399
2020-08-04,"Quebec",123,59845,2,5685,50886,858016
2020-08-04,"Repatriated",0,13,0,0,13,0
2020-08-04,"Saskatchewan",9,1368,0,18,1097,90170
2020-08-04,"Yukon",0,14,0,0,11,1740
2020-08-05,"Alberta",94,11238,2,203,9891,727335
2020-08-05,"British Columbia",46,3834,0,195,3288,274179
2020-08-05,"Manitoba",2,444,0,8,342,94984
2020-08-05,"New Brunswick",4,174,0,2,168,53699
2020-08-05,"Newfoundland and Labrador",0,266,0,3,263,26010
2020-08-05,"NorthWest",0,5,0,0,5,3364
2020-08-05,"Nova Scotia",0,1071,0,64,1005,65849
2020-08-05,"Nunavut",0,0,0,0,0,1825
2020-08-05,"Ontario",75,41493,1,2821,35747,2295116
2020-08-05,"Prince Edward Island",0,36,0,0,36,20399
2020-08-05,"Quebec",155,60000,2,5687,50886,868111
2020-08-05,"Repatriated",0,13,0,0,13,0
2020-08-05,"Saskatchewan",8,1376,0,18,1133,90815
2020-08-05,"Yukon",0,14,0,0,11,1769
2020-08-06,"Alberta",56,11294,2,205,9984,735322
2020-08-06,"British Columbia",47,3881,0,195,3315,276739
2020-08-06,"Manitoba",30,474,0,8,348,95547
2020-08-06,"New Brunswick",2,176,0,2,168,53999
2020-08-06,"Newfoundland and Labrador",0,266,0,3,263,26280
2020-08-06,"NorthWest",0,5,0,0,5,3386
2020-08-06,"Nova Scotia",0,1071,0,64,1005,66230
2020-08-06,"Nunavut",0,0,0,0,0,1825
2020-08-06,"Ontario",86,41579,0,2821,35906,2321297
2020-08-06,"Prince Edward Island",0,36,0,0,36,20399
2020-08-06,"Quebec",133,60133,0,5687,50886,879350
2020-08-06,"Repatriated",0,13,0,0,13,0
2020-08-06,"Saskatchewan",11,1387,1,19,1164,91615
2020-08-06,"Yukon",0,14,0,0,13,1792
2020-08-07,"Alberta",136,11430,3,208,10097,743885
2020-08-07,"British Columbia",52,3933,0,195,3353,279722
2020-08-07,"Manitoba",17,491,0,8,351,96999
2020-08-07,"New Brunswick",0,176,0,2,168,54281
2020-08-07,"Newfoundland and Labrador",1,267,0,3,263,26479
2020-08-07,"NorthWest",0,5,0,0,5,3393
2020-08-07,"Nova Scotia",0,1071,0,64,1005,66679
2020-08-07,"Nunavut",0,0,0,0,0,1825
2020-08-07,"Ontario",91,41670,0,2821,36024,2346433
2020-08-07,"Prince Edward Island",0,36,0,0,36,20399
2020-08-07,"Quebec",108,60241,0,5687,50886,889002
2020-08-07,"Repatriated",0,13,0,0,13,0
2020-08-07,"Saskatchewan",20,1407,1,20,1221,93388
2020-08-07,"Yukon",1,15,0,0,13,1836
2020-08-08,"Alberta",0,11430,0,208,10097,751321
2020-08-08,"British Columbia",0,3933,0,195,3353,279722
2020-08-08,"Manitoba",16,507,0,8,351,100074
2020-08-08,"New Brunswick",0,176,0,2,168,54631
2020-08-08,"Newfoundland and Labrador",0,267,0,3,263,26696
2020-08-08,"NorthWest",0,5,0,0,5,3393
2020-08-08,"Nova Scotia",0,1071,0,64,1005,67020
2020-08-08,"Nunavut",0,0,0,0,0,1825
2020-08-08,"Ontario",77,41747,2,2823,36131,2372441
2020-08-08,"Prince Edward Island",0,36,0,0,36,20339
2020-08-08,"Quebec",126,60367,5,5692,50886,895496
2020-08-08,"Repatriated",0,13,0,0,13,0
2020-08-08,"Saskatchewan",23,1430,0,20,1245,94786
2020-08-08,"Yukon",0,15,0,0,13,1836
2020-08-09,"Alberta",0,11430,0,208,10097,761487
2020-08-09,"British Columbia",0,3933,0,195,3353,279722
2020-08-09,"Manitoba",35,542,0,8,352,100830
2020-08-09,"New Brunswick",0,176,0,2,168,54854
2020-08-09,"Newfoundland and Labrador",0,267,0,3,263,26906
2020-08-09,"NorthWest",0,5,0,0,5,3393
2020-08-09,"Nova Scotia",0,1071,0,64,1006,67185
2020-08-09,"Nunavut",0,0,0,0,0,1825
2020-08-09,"Ontario",59,41806,1,2824,36279,2400212
2020-08-09,"Prince Edward Island",0,36,0,0,36,20339
2020-08-09,"Quebec",104,60471,3,5695,50886,908532
2020-08-09,"Repatriated",0,13,0,0,13,0
2020-08-09,"Saskatchewan",14,1444,0,20,1257,96331
2020-08-09,"Yukon",0,15,0,0,13,1836
2020-08-10,"Alberta",257,11687,5,213,10384,770266
2020-08-10,"British Columbia",130,4063,0,195,3425,288078
2020-08-10,"Manitoba",16,558,0,8,354,103782
2020-08-10,"New Brunswick",0,176,0,2,168,55072
2020-08-10,"Newfoundland and Labrador",1,268,0,3,263,27050
2020-08-10,"NorthWest",0,5,0,0,5,3469
2020-08-10,"Nova Scotia",0,1071,0,64,1007,67386
2020-08-10,"Nunavut",0,0,0,0,0,1906
2020-08-10,"Ontario",135,41941,0,2824,36381,2422487
2020-08-10,"Prince Edward Island",0,36,0,0,36,20339
2020-08-10,"Quebec",156,60627,1,5696,53041,916301
2020-08-10,"Repatriated",0,13,0,0,13,0
2020-08-10,"Saskatchewan",4,1448,0,20,1265,97404
2020-08-10,"Yukon",0,15,0,0,13,1961
2020-08-11,"Alberta",85,11772,3,216,10552,777325
2020-08-11,"British Columbia",45,4108,0,195,3444,290150
2020-08-11,"Manitoba",4,562,0,8,360,104841
2020-08-11,"New Brunswick",1,177,0,2,168,55379
2020-08-11,"Newfoundland and Labrador",0,268,0,3,263,27379
2020-08-11,"NorthWest",0,5,0,0,5,3501
2020-08-11,"Nova Scotia",0,1071,0,64,1007,67660
2020-08-11,"Nunavut",0,0,0,0,0,1906
2020-08-11,"Ontario",91,42032,1,2825,36456,2444068
2020-08-11,"Prince Edward Island",0,36,0,0,36,21817
2020-08-11,"Quebec",91,60718,1,5697,53135,922332
2020-08-11,"Repatriated",0,13,0,0,13,0
2020-08-11,"Saskatchewan",29,1477,0,20,1294,98105
2020-08-11,"Yukon",0,15,0,0,13,2017
2020-08-12,"Alberta",121,11893,1,217,10632,785361
2020-08-12,"British Columbia",86,4194,1,196,3469,293127
2020-08-12,"Manitoba",16,578,0,8,368,105661
2020-08-12,"New Brunswick",1,178,0,2,168,55613
2020-08-12,"Newfoundland and Labrador",0,268,0,3,263,27668
2020-08-12,"NorthWest",0,5,0,0,5,3525
2020-08-12,"Nova Scotia",0,1071,0,64,1007,67914
2020-08-12,"Nunavut",0,0,0,0,0,1955
2020-08-12,"Ontario",73,42105,0,2825,36590,2468640
2020-08-12,"Prince Edward Island",5,41,0,0,36,21817
2020-08-12,"Quebec",95,60813,12,5709,53270,926538
2020-08-12,"Repatriated",0,13,0,0,13,0
2020-08-12,"Saskatchewan",5,1482,0,20,1314,98890
2020-08-12,"Yukon",0,15,0,0,13,2062
2020-08-13,"Alberta",76,11969,3,220,10713,793114
2020-08-13,"British Columbia",86,4280,0,196,3500,296742
2020-08-13,"Manitoba",25,603,0,8,377,108211
2020-08-13,"New Brunswick",2,180,0,2,169,55945
2020-08-13,"Newfoundland and Labrador",0,268,0,3,263,27911
2020-08-13,"NorthWest",0,5,0,0,5,3537
2020-08-13,"Nova Scotia",0,1071,0,64,1007,68381
2020-08-13,"Nunavut",0,0,0,0,0,1955
2020-08-13,"Ontario",72,42177,1,2826,36689,2498266
2020-08-13,"Prince Edward Island",0,41,0,0,36,22329
2020-08-13,"Quebec",104,60917,6,5715,53441,939144
2020-08-13,"Repatriated",0,13,0,0,13,0
2020-08-13,"Saskatchewan",27,1509,0,20,1325,100386
2020-08-13,"Yukon",0,15,0,0,14,2112
2020-08-14,"Alberta",84,12053,1,221,10796,801360
2020-08-14,"British Columbia",75,4355,0,196,3533,300230
2020-08-14,"Manitoba",40,643,0,8,389,110492
2020-08-14,"New Brunswick",0,180,0,2,169,56223
2020-08-14,"Newfoundland and Labrador",0,268,0,3,263,28146
2020-08-14,"NorthWest",0,5,0,0,5,3561
2020-08-14,"Nova Scotia",1,1072,0,64,1007,68784
2020-08-14,"Nunavut",0,0,0,0,0,1998
2020-08-14,"Ontario",103,42280,1,2827,36772,2528403
2020-08-14,"Prince Edward Island",0,41,0,0,36,22329
2020-08-14,"Quebec",87,61004,3,5718,53598,947026
2020-08-14,"Repatriated",0,13,0,0,13,0
2020-08-14,"Saskatchewan",30,1539,0,20,1347,101734
2020-08-14,"Yukon",0,15,0,0,14,2156
2020-08-15,"Alberta",0,12053,0,221,10796,810073
2020-08-15,"British Columbia",0,4355,0,196,3533,300230
2020-08-15,"Manitoba",17,660,1,9,443,112283
2020-08-15,"New Brunswick",4,184,0,2,169,56530
2020-08-15,"Newfoundland and Labrador",0,268,0,3,263,28284
2020-08-15,"NorthWest",0,5,0,0,5,3561
2020-08-15,"Nova Scotia",2,1074,0,64,1007,69194
2020-08-15,"Nunavut",0,0,0,0,0,1998
2020-08-15,"Ontario",82,42362,0,2827,36873,2558839
2020-08-15,"Prince Edward Island",0,41,0,0,36,22329
2020-08-15,"Quebec",80,61084,1,5719,53709,966677
2020-08-15,"Repatriated",0,13,0,0,13,0
2020-08-15,"Saskatchewan",25,1564,1,21,1356,103366
2020-08-15,"Yukon",0,15,0,0,14,2156
2020-08-16,"Alberta",0,12053,0,221,10796,818736
2020-08-16,"British Columbia",0,4355,0,196,3533,300230
2020-08-16,"Manitoba",36,696,0,9,483,113952
2020-08-16,"New Brunswick",2,186,0,2,169,56766
2020-08-16,"Newfoundland and Labrador",0,268,0,3,263,28479
2020-08-16,"NorthWest",0,5,0,0,5,3561
2020-08-16,"Nova Scotia",0,1074,0,64,1007,69537
2020-08-16,"Nunavut",0,0,0,0,0,1998
2020-08-16,"Ontario",48,42410,0,2827,36953,2582652
2020-08-16,"Prince Edward Island",0,41,0,0,36,22329
2020-08-16,"Quebec",67,61151,1,5720,53847,975856
2020-08-16,"Repatriated",0,13,0,0,13,0
2020-08-16,"Saskatchewan",15,1579,1,22,1365,104798
2020-08-16,"Yukon",0,15,0,0,14,2156
2020-08-17,"Alberta",277,12330,3,224,11056,829622
2020-08-17,"British Columbia",239,4594,2,198,3653,310960
2020-08-17,"Manitoba",34,730,0,9,490,115963
2020-08-17,"New Brunswick",0,186,0,2,169,56960
2020-08-17,"Newfoundland and Labrador",0,268,0,3,263,28668
2020-08-17,"NorthWest",0,5,0,0,5,3649
2020-08-17,"Nova Scotia",1,1075,0,64,1007,69713
2020-08-17,"Nunavut",0,0,0,0,0,2023
2020-08-17,"Ontario",131,42541,0,2827,37036,2608219
2020-08-17,"Prince Edward Island",0,41,0,0,36,22329
2020-08-17,"Quebec",55,61206,1,5721,53930,983814
2020-08-17,"Repatriated",0,13,0,0,13,0
2020-08-17,"Saskatchewan",1,1580,0,22,1387,105623
2020-08-17,"Yukon",0,15,0,0,14,2156
2020-08-18,"Alberta",89,12419,1,225,11025,837649
2020-08-18,"British Columbia",83,4677,0,198,3704,313285
2020-08-18,"Manitoba",17,747,2,11,502,116990
2020-08-18,"New Brunswick",0,186,0,2,171,57246
2020-08-18,"Newfoundland and Labrador",0,268,0,3,263,28884
2020-08-18,"NorthWest",0,5,0,0,5,3667
2020-08-18,"Nova Scotia",0,1075,0,64,1007,69976
2020-08-18,"Nunavut",0,0,0,0,0,2023
2020-08-18,"Ontario",117,42658,1,2828,37126,2631286
2020-08-18,"Prince Edward Island",3,44,0,0,36,22329
2020-08-18,"Quebec",46,61252,6,5727,54083,990392
2020-08-18,"Repatriated",0,13,0,0,13,0
2020-08-18,"Saskatchewan",1,1581,0,22,1403,106307
2020-08-18,"Yukon",0,15,0,0,15,2247
2020-08-19,"Alberta",82,12501,2,227,11167,846681
2020-08-19,"British Columbia",68,4745,0,198,3749,316782
2020-08-19,"Manitoba",15,762,1,12,528,118364
2020-08-19,"New Brunswick",0,186,0,2,172,57511
2020-08-19,"Newfoundland and Labrador",0,268,0,3,263,29176
2020-08-19,"NorthWest",0,5,0,0,5,3683
2020-08-19,"Nova Scotia",1,1076,0,64,1007,70388
2020-08-19,"Nunavut",0,0,0,0,0,2023
2020-08-19,"Ontario",91,42749,0,2828,37215,2656928
2020-08-19,"Prince Edward Island",0,44,0,0,36,22329
2020-08-19,"Quebec",64,61316,2,5729,54238,998424
2020-08-19,"Repatriated",0,13,0,0,13,0
2020-08-19,"Saskatchewan",4,1585,0,22,1410,107048
2020-08-19,"Yukon",0,15,0,0,15,2270
2020-08-20,"Alberta",103,12604,1,228,11292,855968
2020-08-20,"British Columbia",80,4825,2,200,3845,320989
2020-08-20,"Manitoba",33,795,0,12,537,119210
2020-08-20,"New Brunswick",0,186,0,2,178,57878
2020-08-20,"Newfoundland and Labrador",0,268,0,3,263,29486
2020-08-20,"NorthWest",0,5,0,0,5,3699
2020-08-20,"Nova Scotia",1,1077,0,64,1007,70839
2020-08-20,"Nunavut",0,0,0,0,0,2023
2020-08-20,"Ontario",97,42846,1,2829,37291,2682845
2020-08-20,"Prince Edward Island",0,44,0,0,36,22329
2020-08-20,"Quebec",86,61402,1,5730,54383,1008252
2020-08-20,"Repatriated",0,13,0,0,13,0
2020-08-20,"Saskatchewan",4,1589,0,22,1419,108212
2020-08-20,"Yukon",0,15,0,0,15,2298
2020-08-21,"Alberta",144,12748,2,230,11374,865835
2020-08-21,"British Columbia",89,4914,2,202,3889,325359
2020-08-21,"Manitoba",34,829,0,12,553,122291
2020-08-21,"New Brunswick",2,188,0,2,178,58227
2020-08-21,"Newfoundland and Labrador",0,268,0,3,265,29782
2020-08-21,"NorthWest",0,5,0,0,5,3703
2020-08-21,"Nova Scotia",0,1077,0,64,1008,71392
2020-08-21,"Nunavut",0,0,0,0,0,2110
2020-08-21,"Ontario",142,42988,4,2833,37397,2710918
2020-08-21,"Prince Edward Island",0,44,0,0,36,22329
2020-08-21,"Quebec",93,61495,3,5733,54472,1025725
2020-08-21,"Repatriated",0,13,0,0,13,0
2020-08-21,"Saskatchewan",5,1594,0,22,1439,109188
2020-08-21,"Yukon",0,15,0,0,15,2335
2020-08-22,"Alberta",0,12748,0,230,11374,874340
2020-08-22,"British Columbia",1,4915,0,202,3889,325359
2020-08-22,"Manitoba",42,871,0,12,570,124140
2020-08-22,"New Brunswick",0,188,0,2,178,58570
2020-08-22,"Newfoundland and Labrador",0,268,0,3,265,29899
2020-08-22,"NorthWest",0,5,0,0,5,3703
2020-08-22,"Nova Scotia",1,1078,0,64,1008,71700
2020-08-22,"Nunavut",0,0,0,0,0,2110
2020-08-22,"Ontario",78,43066,0,2833,37487,2739574
2020-08-22,"Prince Edward Island",0,44,0,0,36,22329
2020-08-22,"Quebec",104,61599,6,5739,54576,1034827
2020-08-22,"Repatriated",0,13,0,0,13,0
2020-08-22,"Saskatchewan",2,1596,0,22,1458,110583
2020-08-22,"Yukon",0,15,0,0,15,2335
2020-08-23,"Alberta",0,12748,0,230,11374,884436
2020-08-23,"British Columbia",0,4915,0,202,3889,325359
2020-08-23,"Manitoba",72,943,0,12,576,125300
2020-08-23,"New Brunswick",1,189,0,2,178,58857
2020-08-23,"Newfoundland and Labrador",0,268,0,3,265,30140
2020-08-23,"NorthWest",0,5,0,0,5,3703
2020-08-23,"Nova Scotia",2,1080,1,65,1008,72098
2020-08-23,"Nunavut",0,0,0,0,0,2110
2020-08-23,"Ontario",92,43158,1,2834,37595,2762958
2020-08-23,"Prince Edward Island",0,44,0,0,36,22329
2020-08-23,"Quebec",74,61673,1,5740,54682,1045236
2020-08-23,"Repatriated",0,13,0,0,13,0
2020-08-23,"Saskatchewan",2,1598,0,22,1472,111598
2020-08-23,"Yukon",0,15,0,0,15,2335
2020-08-24,"Alberta",258,13006,4,234,11600,894611
2020-08-24,"British Columbia",270,5185,1,203,4068,336726
2020-08-24,"Manitoba",49,992,0,12,586,127149
2020-08-24,"New Brunswick",0,189,0,2,178,59112
2020-08-24,"Newfoundland and Labrador",0,268,0,3,265,30313
2020-08-24,"NorthWest",0,5,0,0,5,3798
2020-08-24,"Nova Scotia",0,1080,0,65,1008,72559
2020-08-24,"Nunavut",0,0,0,0,0,2152
2020-08-24,"Ontario",157,43315,0,2834,37673,2781748
2020-08-24,"Prince Edward Island",0,44,0,0,36,22329
2020-08-24,"Quebec",68,61741,4,5744,54761,1051257
2020-08-24,"Repatriated",0,13,0,0,13,0
2020-08-24,"Saskatchewan",3,1601,0,22,1482,112401
2020-08-24,"Yukon",0,15,0,0,15,2378
2020-08-25,"Alberta",77,13083,1,235,11714,903052
2020-08-25,"British Columbia",58,5243,0,203,4114,338756
2020-08-25,"Manitoba",25,1017,1,13,606,128576
2020-08-25,"New Brunswick",1,190,0,2,178,59368
2020-08-25,"Newfoundland and Labrador",0,268,0,3,265,30574
2020-08-25,"NorthWest",0,5,0,0,5,3803
2020-08-25,"Nova Scotia",0,1080,0,65,1011,73038
2020-08-25,"Nunavut",0,0,0,0,0,2152
2020-08-25,"Ontario",86,43401,3,2837,37748,2801761
2020-08-25,"Prince Edward Island",0,44,0,0,41,24955
2020-08-25,"Quebec",62,61803,2,5746,54850,1057098
2020-08-25,"Repatriated",0,13,0,0,13,0
2020-08-25,"Saskatchewan",0,1601,1,23,1490,112713
2020-08-25,"Yukon",0,15,0,0,15,2423
2020-08-26,"Alberta",127,13210,0,235,11799,912302
2020-08-26,"British Columbia",62,5305,0,203,4199,343165
2020-08-26,"Manitoba",25,1042,0,13,622,129409
2020-08-26,"New Brunswick",0,190,0,2,180,59865
2020-08-26,"Newfoundland and Labrador",0,268,0,3,265,30807
2020-08-26,"NorthWest",0,5,0,0,5,3807
2020-08-26,"Nova Scotia",1,1081,0,65,1011,73613
2020-08-26,"Nunavut",0,0,0,0,0,2152
2020-08-26,"Ontario",125,43526,1,2838,37863,2823721
2020-08-26,"Prince Edward Island",0,44,0,0,41,24955
2020-08-26,"Quebec",142,61945,0,5746,54922,1064673
2020-08-26,"Repatriated",0,13,0,0,13,0
2020-08-26,"Saskatchewan",3,1604,1,24,1520,113659
2020-08-26,"Yukon",0,15,0,0,15,2459
2020-08-27,"Alberta",108,13318,2,237,11923,922397
2020-08-27,"British Columbia",68,5373,1,204,4253,347757
2020-08-27,"Manitoba",22,1064,1,14,643,130835
2020-08-27,"New Brunswick",0,190,0,2,181,60305
2020-08-27,"Newfoundland and Labrador",0,268,0,3,265,31088
2020-08-27,"NorthWest",0,5,0,0,5,3841
2020-08-27,"Nova Scotia",0,1081,0,65,1011,74226
2020-08-27,"Nunavut",0,0,0,0,0,2152
2020-08-27,"Ontario",138,43664,0,2838,37940,2852346
2020-08-27,"Prince Edward Island",0,44,0,0,41,24955
2020-08-27,"Quebec",111,62056,3,5749,55008,1070544
2020-08-27,"Repatriated",0,13,0,0,13,0
2020-08-27,"Saskatchewan",5,1609,0,24,1527,114665
2020-08-27,"Yukon",0,15,0,0,15,2495
2020-08-28,"Alberta",158,13476,0,237,12054,933365
2020-08-28,"British Columbia",124,5497,0,204,4310,353174
2020-08-28,"Manitoba",32,1096,0,14,664,132085
2020-08-28,"New Brunswick",1,191,0,2,182,60598
2020-08-28,"Newfoundland and Labrador",1,269,0,3,265,31371
2020-08-28,"NorthWest",0,5,0,0,5,3856
2020-08-28,"Nova Scotia",2,1083,0,65,1013,74920
2020-08-28,"Nunavut",0,0,0,0,0,2281
2020-08-28,"Ontario",116,43780,7,2845,38023,2884169
2020-08-28,"Prince Edward Island",0,44,0,0,41,24955
2020-08-28,"Quebec",68,62124,2,5751,55106,1084344
2020-08-28,"Repatriated",0,13,0,0,13,0
2020-08-28,"Saskatchewan",2,1611,0,24,1543,115914
2020-08-28,"Yukon",0,15,0,0,15,2518
2020-08-29,"Alberta",0,13476,0,237,12054,945658
2020-08-29,"British Columbia",0,5497,0,204,4310,353174
