"country","date","cases"
"Spain","2020-11-07",0
"Spain","2020-11-08",0
"Spain","2020-11-09",52386
"Spain","2020-11-10",0
"Spain","2020-11-11",36491
"Spain","2020-11-12",19511
"Spain","2020-11-13",21371
"Spain","2020-11-14",0
"Spain","2020-11-15",0
"Spain","2020-11-16",38273
"Spain","2020-11-17",13159
"Spain","2020-11-18",15318
"Spain","2020-11-19",16233
"Spain","2020-11-20",15156
"Spain","2020-11-21",0
"Spain","2020-11-22",0
"Spain","2020-11-23",25886
"Spain","2020-11-24",12228
"Spain","2020-11-25",10222
"Spain","2020-11-26",12289
"Spain","2020-11-27",10853
"Spain","2020-11-28",0
"Spain","2020-11-29",0
"Spain","2020-11-30",19979
"Spain","2020-12-01",8257
"Spain","2020-12-02",9331
"Spain","2020-12-03",10127
"Spain","2020-12-04",8745
"Spain","2020-12-05",0
"Spain","2020-12-06",0
"Spain","2020-12-07",17681
"Spain","2020-12-08",0
"Spain","2020-12-09",9773
"Spain","2020-12-10",7955
"Spain","2020-12-11",10519
"Spain","2020-12-12",0
"Spain","2020-12-13",0
"Spain","2020-12-14",21309
"Spain","2020-12-15",10328
"Spain","2020-12-16",11078
"Spain","2020-12-17",12131
"Spain","2020-12-18",11815
"Spain","2020-12-19",0
"Spain","2020-12-20",0
"Spain","2020-12-21",22013
"Spain","2020-12-22",10654
"Switzerland","2020-01-22",0
"Switzerland","2020-01-23",0
"Switzerland","2020-01-24",0
"Switzerland","2020-01-25",0
"Switzerland","2020-01-26",0
"Switzerland","2020-01-27",0
"Switzerland","2020-01-28",0
"Switzerland","2020-01-29",0
"Switzerland","2020-01-30",0
"Switzerland","2020-01-31",0
"Switzerland","2020-02-01",0
"Switzerland","2020-02-02",0
"Switzerland","2020-02-03",0
"Switzerland","2020-02-04",0
"Switzerland","2020-02-05",0
"Switzerland","2020-02-06",0
"Switzerland","2020-02-07",0
"Switzerland","2020-02-08",0
"Switzerland","2020-02-09",0
"Switzerland","2020-02-10",0
"Switzerland","2020-02-11",0
"Switzerland","2020-02-12",0
"Switzerland","2020-02-13",0
"Switzerland","2020-02-14",0
"Switzerland","2020-02-15",0
"Switzerland","2020-02-16",0
"Switzerland","2020-02-17",0
"Switzerland","2020-02-18",0
"Switzerland","2020-02-19",0
"Switzerland","2020-02-20",0
"Switzerland","2020-02-21",0
"Switzerland","2020-02-22",0
"Switzerland","2020-02-23",0
"Switzerland","2020-02-24",0
"Switzerland","2020-02-25",1
"Switzerland","2020-02-26",0
"Switzerland","2020-02-27",7
"Switzerland","2020-02-28",0
"Switzerland","2020-02-29",10
"Switzerland","2020-03-01",9
"Switzerland","2020-03-02",15
"Switzerland","2020-03-03",14
"Switzerland","2020-03-04",34
"Switzerland","2020-03-05",24
"Switzerland","2020-03-06",100
"Switzerland","2020-03-07",54
"Switzerland","2020-03-08",69
"Switzerland","2020-03-09",37
"Switzerland","2020-03-10",117
"Switzerland","2020-03-11",161
"Switzerland","2020-03-12",0
"Switzerland","2020-03-13",487
"Switzerland","2020-03-14",220
"Switzerland","2020-03-15",841
"Switzerland","2020-03-16",0
"Switzerland","2020-03-17",500
"Switzerland","2020-03-18",328
"Switzerland","2020-03-19",1047
"Switzerland","2020-03-20",1219
"Switzerland","2020-03-21",1281
"Switzerland","2020-03-22",899
"Switzerland","2020-03-23",1321
"Switzerland","2020-03-24",1082
"Switzerland","2020-03-25",1020
"Switzerland","2020-03-26",914
"Switzerland","2020-03-27",1117
"Switzerland","2020-03-28",1148
"Switzerland","2020-03-29",753
"Switzerland","2020-03-30",1093
"Switzerland","2020-03-31",683
"Switzerland","2020-04-01",1163
"Switzerland","2020-04-02",1059
"Switzerland","2020-04-03",779
"Switzerland","2020-04-04",899
"Switzerland","2020-04-05",595
"Switzerland","2020-04-06",557
"Switzerland","2020-04-07",596
"Switzerland","2020-04-08",1027
"Switzerland","2020-04-09",771
"Switzerland","2020-04-10",500
"Switzerland","2020-04-11",556
"Switzerland","2020-04-12",308
"Switzerland","2020-04-13",273
"Switzerland","2020-04-14",248
"Switzerland","2020-04-15",400
"Switzerland","2020-04-16",396
"Switzerland","2020-04-17",346
"Switzerland","2020-04-18",326
"Switzerland","2020-04-19",336
"Switzerland","2020-04-20",204
"Switzerland","2020-04-21",119
"Switzerland","2020-04-22",205
"Switzerland","2020-04-23",228
"Switzerland","2020-04-24",181
"Switzerland","2020-04-25",217
"Switzerland","2020-04-26",167
"Switzerland","2020-04-27",103
"Switzerland","2020-04-28",100
"Switzerland","2020-04-29",143
"Switzerland","2020-04-30",179
"Switzerland","2020-05-01",119
"Switzerland","2020-05-02",112
"Switzerland","2020-05-03",88
"Switzerland","2020-05-04",76
"Switzerland","2020-05-05",28
"Switzerland","2020-05-06",51
"Switzerland","2020-05-07",66
"Switzerland","2020-05-08",81
"Switzerland","2020-05-09",44
"Switzerland","2020-05-10",54
"Switzerland","2020-05-11",39
"Switzerland","2020-05-12",36
"Switzerland","2020-05-13",33
"Switzerland","2020-05-14",50
"Switzerland","2020-05-15",51
"Switzerland","2020-05-16",58
"Switzerland","2020-05-17",15
"Switzerland","2020-05-18",10
"Switzerland","2020-05-19",21
"Switzerland","2020-05-20",40
"Switzerland","2020-05-21",36
"Switzerland","2020-05-22",13
"Switzerland","2020-05-23",18
"Switzerland","2020-05-24",11
"Switzerland","2020-05-25",10
"Switzerland","2020-05-26",15
"Switzerland","2020-05-27",15
"Switzerland","2020-05-28",20
"Switzerland","2020-05-29",32
"Switzerland","2020-05-30",17
"Switzerland","2020-05-31",17
"Switzerland","2020-06-01",9
"Switzerland","2020-06-02",3
"Switzerland","2020-06-03",19
"Switzerland","2020-06-04",20
"Switzerland","2020-06-05",23
"Switzerland","2020-06-06",20
"Switzerland","2020-06-07",9
"Switzerland","2020-06-08",7
"Switzerland","2020-06-09",16
"Switzerland","2020-06-10",23
"Switzerland","2020-06-11",33
"Switzerland","2020-06-12",19
"Switzerland","2020-06-13",31
"Switzerland","2020-06-14",23
"Switzerland","2020-06-15",14
"Switzerland","2020-06-16",23
"Switzerland","2020-06-17",33
"Switzerland","2020-06-18",13
"Switzerland","2020-06-19",35
"Switzerland","2020-06-20",8
"Switzerland","2020-06-21",49
"Switzerland","2020-06-22",18
"Switzerland","2020-06-23",22
"Switzerland","2020-06-24",44
"Switzerland","2020-06-25",52
"Switzerland","2020-06-26",58
"Switzerland","2020-06-27",69
"Switzerland","2020-06-28",62
"Switzerland","2020-06-29",35
"Switzerland","2020-06-30",62
"Switzerland","2020-07-01",137
"Switzerland","2020-07-02",116
"Switzerland","2020-07-03",134
"Switzerland","2020-07-04",97
"Switzerland","2020-07-05",70
"Switzerland","2020-07-06",47
"Switzerland","2020-07-07",54
"Switzerland","2020-07-08",129
"Switzerland","2020-07-09",88
"Switzerland","2020-07-10",104
"Switzerland","2020-07-11",127
"Switzerland","2020-07-12",66
"Switzerland","2020-07-13",63
"Switzerland","2020-07-14",70
"Switzerland","2020-07-15",132
"Switzerland","2020-07-16",142
"Switzerland","2020-07-17",92
"Switzerland","2020-07-18",110
"Switzerland","2020-07-19",99
"Switzerland","2020-07-20",43
"Switzerland","2020-07-21",108
"Switzerland","2020-07-22",141
"Switzerland","2020-07-23",117
"Switzerland","2020-07-24",154
"Switzerland","2020-07-25",148
"Switzerland","2020-07-26",110
"Switzerland","2020-07-27",65
"Switzerland","2020-07-28",132
"Switzerland","2020-07-29",193
"Switzerland","2020-07-30",220
"Switzerland","2020-07-31",210
"Switzerland","2020-08-01",180
"Switzerland","2020-08-02",138
"Switzerland","2020-08-03",66
"Switzerland","2020-08-04",130
"Switzerland","2020-08-05",181
"Switzerland","2020-08-06",181
"Switzerland","2020-08-07",161
"Switzerland","2020-08-08",182
"Switzerland","2020-08-09",152
"Switzerland","2020-08-10",105
"Switzerland","2020-08-11",187
"Switzerland","2020-08-12",274
"Switzerland","2020-08-13",234
"Switzerland","2020-08-14",268
"Switzerland","2020-08-15",253
"Switzerland","2020-08-16",200
"Switzerland","2020-08-17",128
"Switzerland","2020-08-18",197
"Switzerland","2020-08-19",311
"Switzerland","2020-08-20",266
"Switzerland","2020-08-21",306
"Switzerland","2020-08-22",295
"Switzerland","2020-08-23",276
"Switzerland","2020-08-24",157
"Switzerland","2020-08-25",202
"Switzerland","2020-08-26",383
"Switzerland","2020-08-27",361
"Switzerland","2020-08-28",340
"Switzerland","2020-08-29",376
"Switzerland","2020-08-30",292
"Switzerland","2020-08-31",163
"Switzerland","2020-09-01",216
"Switzerland","2020-09-02",370
"Switzerland","2020-09-03",364
"Switzerland","2020-09-04",405
"Switzerland","2020-09-05",425
"Switzerland","2020-09-06",444
"Switzerland","2020-09-07",191
"Switzerland","2020-09-08",245
"Switzerland","2020-09-09",469
"Switzerland","2020-09-10",405
"Switzerland","2020-09-11",528
"Switzerland","2020-09-12",465
"Switzerland","2020-09-13",475
"Switzerland","2020-09-14",257
"Switzerland","2020-09-15",315
"Switzerland","2020-09-16",514
"Switzerland","2020-09-17",530
"Switzerland","2020-09-18",488
"Switzerland","2020-09-19",0
"Switzerland","2020-09-20",0
"Switzerland","2020-09-21",1095
"Switzerland","2020-09-22",286
"Switzerland","2020-09-23",437
"Switzerland","2020-09-24",391
"Switzerland","2020-09-25",372
"Switzerland","2020-09-26",0
"Switzerland","2020-09-27",0
"Switzerland","2020-09-28",782
"Switzerland","2020-09-29",225
"Switzerland","2020-09-30",411
"Switzerland","2020-10-01",550
"Switzerland","2020-10-02",552
"Switzerland","2020-10-03",0
"Switzerland","2020-10-04",0
"Switzerland","2020-10-05",1548
"Switzerland","2020-10-06",700
"Switzerland","2020-10-07",1077
"Switzerland","2020-10-08",1172
"Switzerland","2020-10-09",1487
"Switzerland","2020-10-10",0
"Switzerland","2020-10-11",0
"Switzerland","2020-10-12",4068
"Switzerland","2020-10-13",1445
"Switzerland","2020-10-14",2823
"Switzerland","2020-10-15",2613
"Switzerland","2020-10-16",3105
"Switzerland","2020-10-17",0
"Switzerland","2020-10-18",0
"Switzerland","2020-10-19",8737
"Switzerland","2020-10-20",3008
"Switzerland","2020-10-21",5596
"Switzerland","2020-10-22",5256
"Switzerland","2020-10-23",6634
"Switzerland","2020-10-24",0
"Switzerland","2020-10-25",0
"Switzerland","2020-10-26",17440
"Switzerland","2020-10-27",5949
"Switzerland","2020-10-28",8616
"Switzerland","2020-10-29",9386
"Switzerland","2020-10-30",9207
"Switzerland","2020-10-31",0
"Switzerland","2020-11-01",0
"Switzerland","2020-11-02",21926
"Switzerland","2020-11-03",6126
"Switzerland","2020-11-04",10073
"Switzerland","2020-11-05",10128
"Switzerland","2020-11-06",9409
"Switzerland","2020-11-07",0
"Switzerland","2020-11-08",0
"Switzerland","2020-11-09",17309
"Switzerland","2020-11-10",5980
"Switzerland","2020-11-11",8270
"Switzerland","2020-11-12",6924
"Switzerland","2020-11-13",6739
"Switzerland","2020-11-14",0
"Switzerland","2020-11-15",0
"Switzerland","2020-11-16",12839
"Switzerland","2020-11-17",4560
"Switzerland","2020-11-18",6114
"Switzerland","2020-11-19",5007
"Switzerland","2020-11-20",4946
"Switzerland","2020-11-21",0
"Switzerland","2020-11-22",0
"Switzerland","2020-11-23",9751
"Switzerland","2020-11-24",4241
"Switzerland","2020-11-25",4876
"Switzerland","2020-11-26",4509
"Switzerland","2020-11-27",4312
"Switzerland","2020-11-28",0
"Switzerland","2020-11-29",0
"Switzerland","2020-11-30",8782
"Switzerland","2020-12-01",3802
"Switzerland","2020-12-02",4786
"Switzerland","2020-12-03",4455
"Switzerland","2020-12-04",4382
"Switzerland","2020-12-05",0
"Switzerland","2020-12-06",0
"Switzerland","2020-12-07",9809
"Switzerland","2020-12-08",4262
"Switzerland","2020-12-09",5086
"Switzerland","2020-12-10",5041
"Switzerland","2020-12-11",5136
"Switzerland","2020-12-12",0
"Switzerland","2020-12-13",0
"Switzerland","2020-12-14",10726
"Switzerland","2020-12-15",4271
"Switzerland","2020-12-16",5625
"Switzerland","2020-12-17",5058
"Switzerland","2020-12-18",4478
"Switzerland","2020-12-19",0
"Switzerland","2020-12-20",0
"Switzerland","2020-12-21",10002
"Switzerland","2020-12-22",4275
"US","2020-01-22",1
"US","2020-01-23",0
"US","2020-01-24",1
"US","2020-01-25",0
"US","2020-01-26",3
"US","2020-01-27",0
"US","2020-01-28",0
"US","2020-01-29",1
"US","2020-01-30",0
"US","2020-01-31",2
"US","2020-02-01",0
"US","2020-02-02",0
"US","2020-02-03",3
"US","2020-02-04",0
"US","2020-02-05",0
"US","2020-02-06",1
"US","2020-02-07",0
"US","2020-02-08",0
"US","2020-02-09",0
"US","2020-02-10",0
"US","2020-02-11",1
"US","2020-02-12",0
"US","2020-02-13",1
"US","2020-02-14",0
"US","2020-02-15",0
"US","2020-02-16",0
"US","2020-02-17",0
"US","2020-02-18",0
"US","2020-02-19",0
"US","2020-02-20",0
"US","2020-02-21",2
"US","2020-02-22",0
"US","2020-02-23",0
"US","2020-02-24",0
"US","2020-02-25",0
"US","2020-02-26",0
"US","2020-02-27",1
"US","2020-02-28",0
"US","2020-02-29",8
"US","2020-03-01",7
"US","2020-03-02",23
"US","2020-03-03",19
"US","2020-03-04",33
"US","2020-03-05",77
"US","2020-03-06",53
"US","2020-03-07",166
"US","2020-03-08",116
"US","2020-03-09",75
"US","2020-03-10",188
"US","2020-03-11",365
"US","2020-03-12",439
"US","2020-03-13",633
"US","2020-03-14",759
"US","2020-03-15",234
"US","2020-03-16",1467
"US","2020-03-17",1833
"US","2020-03-18",2657
"US","2020-03-19",4494
"US","2020-03-20",6367
"US","2020-03-21",5995
"US","2020-03-22",8830
"US","2020-03-23",11231
"US","2020-03-24",10612
"US","2020-03-25",12075
"US","2020-03-26",17840
"US","2020-03-27",18680
"US","2020-03-28",19607
"US","2020-03-29",18879
"US","2020-03-30",22082
"US","2020-03-31",26316
"US","2020-04-01",25883
"US","2020-04-02",30387
"US","2020-04-03",31970
"US","2020-04-04",33015
"US","2020-04-05",28197
"US","2020-04-06",30173
"US","2020-04-07",31410
"US","2020-04-08",32195
"US","2020-04-09",34582
"US","2020-04-10",33485
"US","2020-04-11",29308
"US","2020-04-12",26927
"US","2020-04-13",25809
"US","2020-04-14",28564
"US","2020-04-15",30165
"US","2020-04-16",31401
"US","2020-04-17",32669
"US","2020-04-18",27927
"US","2020-04-19",25689
"US","2020-04-20",28420
"US","2020-04-21",26060
"US","2020-04-22",29314
"US","2020-04-23",33184
"US","2020-04-24",33751
"US","2020-04-25",31572
"US","2020-04-26",26844
"US","2020-04-27",23187
"US","2020-04-28",24661
"US","2020-04-29",27811
"US","2020-04-30",29487
"US","2020-05-01",34240
"US","2020-05-02",27764
"US","2020-05-03",24457
"US","2020-05-04",23382
"US","2020-05-05",24510
"US","2020-05-06",25089
"US","2020-05-07",27736
"US","2020-05-08",26749
"US","2020-05-09",24948
"US","2020-05-10",18871
"US","2020-05-11",19427
"US","2020-05-12",22725
"US","2020-05-13",20963
"US","2020-05-14",27158
"US","2020-05-15",25255
"US","2020-05-16",24016
"US","2020-05-17",18315
"US","2020-05-18",21987
"US","2020-05-19",21055
"US","2020-05-20",23062
"US","2020-05-21",25865
"US","2020-05-22",23311
"US","2020-05-23",21103
"US","2020-05-24",19946
"US","2020-05-25",18347
"US","2020-05-26",19451
"US","2020-05-27",18533
"US","2020-05-28",22868
"US","2020-05-29",24255
"US","2020-05-30",23816
"US","2020-05-31",19037
"US","2020-06-01",17190
"US","2020-06-02",21486
"US","2020-06-03",19927
"US","2020-06-04",21383
"US","2020-06-05",25544
"US","2020-06-06",21240
"US","2020-06-07",17686
"US","2020-06-08",17480
"US","2020-06-09",18300
"US","2020-06-10",21213
"US","2020-06-11",22901
"US","2020-06-12",24888
"US","2020-06-13",25184
"US","2020-06-14",19056
"US","2020-06-15",19504
"US","2020-06-16",23577
"US","2020-06-17",26652
"US","2020-06-18",27874
"US","2020-06-19",31189
"US","2020-06-20",31744
"US","2020-06-21",25711
"US","2020-06-22",31006
"US","2020-06-23",36172
"US","2020-06-24",34441
"US","2020-06-25",40352
"US","2020-06-26",45421
"US","2020-06-27",41154
"US","2020-06-28",40562
"US","2020-06-29",40120
"US","2020-06-30",46017
"US","2020-07-01",51590
"US","2020-07-02",55629
"US","2020-07-03",51565
"US","2020-07-04",45722
"US","2020-07-05",49986
"US","2020-07-06",43509
"US","2020-07-07",60843
"US","2020-07-08",59866
"US","2020-07-09",62566
"US","2020-07-10",67826
"US","2020-07-11",60904
"US","2020-07-12",58724
"US","2020-07-13",58238
"US","2020-07-14",67622
"US","2020-07-15",68155
"US","2020-07-16",76588
"US","2020-07-17",71888
"US","2020-07-18",62445
"US","2020-07-19",60591
"US","2020-07-20",61519
"US","2020-07-21",64067
"US","2020-07-22",71975
"US","2020-07-23",68599
"US","2020-07-24",73431
"US","2020-07-25",65149
"US","2020-07-26",54748
"US","2020-07-27",56123
"US","2020-07-28",65679
"US","2020-07-29",71824
"US","2020-07-30",67766
"US","2020-07-31",68761
"US","2020-08-01",56731
"US","2020-08-02",46188
"US","2020-08-03",44705
"US","2020-08-04",57304
"US","2020-08-05",54559
"US","2020-08-06",59371
"US","2020-08-07",58549
"US","2020-08-08",54119
"US","2020-08-09",46400
"US","2020-08-10",48649
"US","2020-08-11",46946
"US","2020-08-12",56899
"US","2020-08-13",51920
"US","2020-08-14",64699
"US","2020-08-15",46636
"US","2020-08-16",40878
"US","2020-08-17",36756
"US","2020-08-18",45028
"US","2020-08-19",47707
"US","2020-08-20",43905
"US","2020-08-21",48690
"US","2020-08-22",43301
"US","2020-08-23",34436
"US","2020-08-24",36420
"US","2020-08-25",40118
"US","2020-08-26",45647
"US","2020-08-27",45162
"US","2020-08-28",46950
"US","2020-08-29",45301
"US","2020-08-30",34656
"US","2020-08-31",35130
"US","2020-09-01",41848
"US","2020-09-02",41073
"US","2020-09-03",43799
"US","2020-09-04",50175
"US","2020-09-05",43111
"US","2020-09-06",31428
"US","2020-09-07",23432
"US","2020-09-08",27134
"US","2020-09-09",33930
"US","2020-09-10",36208
"US","2020-09-11",47389
"US","2020-09-12",40902
"US","2020-09-13",34273
"US","2020-09-14",33866
"US","2020-09-15",39442
"US","2020-09-16",38530
"US","2020-09-17",44953
"US","2020-09-18",48975
"US","2020-09-19",42298
"US","2020-09-20",38398
"US","2020-09-21",51658
"US","2020-09-22",39563
"US","2020-09-23",38655
"US","2020-09-24",46199
"US","2020-09-25",47706
"US","2020-09-26",44247
"US","2020-09-27",37219
"US","2020-09-28",32309
"US","2020-09-29",42820
"US","2020-09-30",41356
"US","2020-10-01",45479
"US","2020-10-02",54417
"US","2020-10-03",48487
"US","2020-10-04",36056
"US","2020-10-05",38860
"US","2020-10-06",44850
"US","2020-10-07",50855
"US","2020-10-08",58313
"US","2020-10-09",55900
"US","2020-10-10",54447
"US","2020-10-11",46323
"US","2020-10-12",41130
"US","2020-10-13",51858
"US","2020-10-14",59451
"US","2020-10-15",64458
"US","2020-10-16",68566
"US","2020-10-17",56751
"US","2020-10-18",49291
"US","2020-10-19",66895
"US","2020-10-20",61412
"US","2020-10-21",63007
"US","2020-10-22",75499
"US","2020-10-23",81116
"US","2020-10-24",82643
"US","2020-10-25",61749
"US","2020-10-26",66468
"US","2020-10-27",76238
"US","2020-10-28",78798
"US","2020-10-29",90472
"US","2020-10-30",98481
"US","2020-10-31",88931
"US","2020-11-01",104327
"US","2020-11-02",83095
"US","2020-11-03",126372
"US","2020-11-04",103530
"US","2020-11-05",127678
"US","2020-11-06",126842
"US","2020-11-07",128260
"US","2020-11-08",110426
"US","2020-11-09",121352
"US","2020-11-10",139309
"US","2020-11-11",146234
"US","2020-11-12",161632
"US","2020-11-13",179019
"US","2020-11-14",168025
"US","2020-11-15",136023
"US","2020-11-16",158816
"US","2020-11-17",161005
"US","2020-11-18",172555
"US","2020-11-19",189296
"US","2020-11-20",196450
"US","2020-11-21",180297
"US","2020-11-22",146462
"US","2020-11-23",167979
"US","2020-11-24",174397
"US","2020-11-25",183595
"US","2020-11-26",113878
"US","2020-11-27",204087
"US","2020-11-28",155107
"US","2020-11-29",139414
"US","2020-11-30",156840
"US","2020-12-01",184277
"US","2020-12-02",201661
"US","2020-12-03",219607
"US","2020-12-04",229606
"US","2020-12-05",215492
"US","2020-12-06",180744
"US","2020-12-07",189159
"US","2020-12-08",219934
"US","2020-12-09",223263
"US","2020-12-10",226684
"US","2020-12-11",234103
"US","2020-12-12",219193
"US","2020-12-13",191142
"US","2020-12-14",192846
"US","2020-12-15",198766
"US","2020-12-16",247403
"US","2020-12-17",236211
"US","2020-12-18",249709
"US","2020-12-19",196295
"US","2020-12-20",189099
"US","2020-12-21",190519
"US","2020-12-22",195033
"United Kingdom","2020-01-22",0
"United Kingdom","2020-01-23",0
"United Kingdom","2020-01-24",0
"United Kingdom","2020-01-25",0
"United Kingdom","2020-01-26",0
"United Kingdom","2020-01-27",0
"United Kingdom","2020-01-28",0
"United Kingdom","2020-01-29",0
"United Kingdom","2020-01-30",0
"United Kingdom","2020-01-31",2
"United Kingdom","2020-02-01",0
"United Kingdom","2020-02-02",0
"United Kingdom","2020-02-03",6
"United Kingdom","2020-02-04",0
"United Kingdom","2020-02-05",1
"United Kingdom","2020-02-06",0
"United Kingdom","2020-02-07",0
